Date,Open,High,Low,Close,Adj Close,Volume
2019-07-21,null,null,null,null,null,null
2019-07-22,96.785004,96.985001,96.785004,96.940002,96.940002,6901
2019-07-23,97.004997,97.459999,96.985001,97.417999,97.417999,22827
2019-07-24,97.434998,97.570000,97.260002,97.452003,97.452003,14318
2019-07-25,97.415001,97.650002,97.220001,97.552002,97.552002,24766
2019-07-26,97.535004,97.834999,97.504997,97.750999,97.750999,11842
2019-07-28,null,null,null,null,null,null
2019-07-29,97.720001,97.904999,97.639999,97.795998,97.795998,9307
2019-07-30,97.839996,97.959999,97.764999,97.808998,97.808998,9353
2019-07-31,97.805000,98.445000,97.754997,98.258003,98.258003,27893
2019-08-01,98.364998,98.699997,98.040001,98.143997,98.143997,26678
2019-08-02,98.190002,98.224998,97.815002,97.851997,97.851997,18150
2019-08-04,null,null,null,null,null,null
2019-08-05,97.900002,97.930000,97.190002,97.307999,97.307999,26779
2019-08-06,97.080002,97.565002,96.980003,97.417000,97.417000,20260
2019-08-07,97.370003,97.535004,97.114998,97.345001,97.345001,15774
2019-08-08,97.419998,97.565002,97.214996,97.433998,97.433998,16647
2019-08-09,97.404999,97.464996,97.175003,97.321999,97.321999,15800
2019-08-11,null,null,null,null,null,null
2019-08-12,97.370003,97.550003,97.129997,97.197998,97.197998,13129
2019-08-13,97.220001,97.690002,97.125000,97.630997,97.630997,27580
2019-08-14,97.610001,97.894997,97.500000,97.825996,97.825996,15211
2019-08-15,97.815002,98.095001,97.680000,98.004997,98.004997,17083
2019-08-16,98.004997,98.205002,97.964996,98.007004,98.007004,10735
2019-08-18,null,null,null,null,null,null
2019-08-19,98.059998,98.269997,98.004997,98.221001,98.221001,9286
2019-08-20,98.239998,98.334999,97.989998,98.063004,98.063004,11519
2019-08-21,98.074997,98.224998,98.000000,98.179001,98.179001,8810
2019-08-22,98.154999,98.290001,97.964996,98.064003,98.064003,13481
2019-08-23,98.095001,98.455002,97.455002,97.529999,97.529999,29650
2019-08-25,null,null,null,null,null,null
2019-08-26,97.459999,97.995003,97.370003,97.988998,97.988998,18897
2019-08-27,97.915001,97.959999,97.764999,97.906998,97.906998,9701
2019-08-28,97.940002,98.180000,97.919998,98.120003,98.120003,10397
2019-08-29,98.135002,98.485001,98.099998,98.455002,98.455002,19953
2019-08-30,98.355003,98.970001,98.345001,98.860001,98.860001,19951
2019-09-01,null,null,null,null,null,null
2019-09-03,99.010002,99.330002,98.864998,98.948997,98.948997,21301
2019-09-04,98.889999,98.915001,98.339996,98.392998,98.392998,18923
2019-09-05,98.349998,98.514999,98.035004,98.382004,98.382004,16281
2019-09-06,98.400002,98.480003,98.139999,98.362000,98.362000,22160
2019-09-08,null,null,null,null,null,null
2019-09-09,98.389999,98.474998,98.105003,98.248001,98.248001,30446
2019-09-10,98.300003,98.440002,98.135002,98.306999,98.306999,14065
2019-09-11,98.305000,98.730003,98.279999,98.627998,98.627998,28558
2019-09-12,98.620003,99.105003,98.190002,98.307999,98.307999,26088
2019-09-13,98.419998,98.434998,98.000000,98.254997,98.254997,8345
2019-09-15,null,null,null,null,null,null
2019-09-16,98.099998,98.500000,98.055000,98.626999,98.626999,13702
2019-09-17,98.220001,98.290001,97.735001,97.819000,97.819000,12692
2019-09-18,97.750000,98.269997,97.750000,98.134003,98.134003,14068
2019-09-19,98.150002,98.209999,97.775002,97.847000,97.847000,12895
2019-09-20,97.934998,98.250000,97.735001,98.136002,98.136002,13513
2019-09-22,null,null,null,null,null,null
2019-09-23,98.144997,98.455002,98.070000,98.221001,98.221001,13354
2019-09-24,98.275002,98.320000,97.879997,97.927002,97.927002,14590
2019-09-25,97.989998,98.690002,97.964996,98.658997,98.658997,17348
2019-09-26,98.595001,98.915001,98.449997,98.764999,98.764999,13498
2019-09-27,98.805000,98.955002,98.629997,98.761002,98.761002,10394
2019-09-29,null,null,null,null,null,null
2019-09-30,98.769997,99.114998,98.709999,99.021004,99.021004,13808
2019-10-01,99.035004,99.305000,98.705002,98.777000,98.777000,23620
2019-10-02,98.794998,99.080002,98.620003,98.689003,98.689003,13663
2019-10-03,98.690002,98.875000,98.300003,98.540001,98.540001,17375
2019-10-04,98.559998,98.690002,98.339996,98.487999,98.487999,10907
2019-10-06,null,null,null,null,null,null
2019-10-07,98.519997,98.705002,98.425003,98.665001,98.665001,9103
2019-10-08,98.665001,98.955002,98.540001,98.821999,98.821999,13917
2019-10-09,98.779999,98.864998,98.595001,98.815002,98.815002,11274
2019-10-10,98.754997,98.794998,98.324997,98.405998,98.405998,18498
2019-10-11,98.400002,98.449997,97.885002,98.004997,98.004997,31389
2019-10-13,null,null,null,null,null,null
2019-10-14,98.040001,98.264999,98.040001,98.169998,98.169998,11242
2019-10-15,98.190002,98.375000,97.915001,98.002998,98.002998,28438
2019-10-16,98.019997,98.144997,97.610001,97.723000,97.723000,32818
2019-10-17,97.739998,97.845001,97.220001,97.334999,97.334999,25715
2019-10-18,97.355003,97.394997,96.910004,97.008003,97.008003,19047
2019-10-20,null,null,null,null,null,null
2019-10-21,97.059998,97.129997,96.885002,97.050003,97.050003,14796
2019-10-22,97.040001,97.315002,96.989998,97.255997,97.255997,17852
2019-10-23,97.230003,97.389999,97.150002,97.236000,97.236000,10405
2019-10-24,97.214996,97.555000,97.055000,97.404999,97.404999,18182
2019-10-25,97.445000,97.680000,97.339996,97.598999,97.598999,9805
2019-10-27,null,null,null,null,null,null
2019-10-28,97.599998,97.665001,97.445000,97.524002,97.524002,7772
2019-10-29,97.525002,97.699997,97.379997,97.469002,97.469002,10426
2019-10-30,97.459999,97.800003,97.230003,97.439003,97.439003,16507
2019-10-31,97.254997,97.254997,97.014999,97.153999,97.153999,17251
2019-11-01,97.110001,97.264999,96.959999,97.041000,97.041000,14890
2019-11-03,null,null,null,null,null,null
2019-11-04,97.029999,97.379997,96.974998,97.365997,97.365997,11560
2019-11-05,97.355003,97.824997,97.275002,97.805000,97.805000,20723
2019-11-06,97.760002,97.805000,97.599998,97.764000,97.764000,13051
2019-11-07,97.779999,98.074997,97.660004,97.988998,97.988998,16094
2019-11-08,97.995003,98.245003,97.945000,98.200996,98.200996,10511
2019-11-10,null,null,null,null,null,null
2019-11-11,98.230003,98.235001,97.970001,98.032997,98.032997,8460
2019-11-12,98.074997,98.269997,98.055000,98.151001,98.151001,8449
2019-11-13,98.184998,98.300003,98.139999,98.230003,98.230003,10001
2019-11-14,98.209999,98.290001,97.970001,98.018997,98.018997,9437
2019-11-15,98.010002,98.110001,97.830002,97.871002,97.871002,7257
2019-11-17,null,null,null,null,null,null
2019-11-18,97.870003,97.870003,97.550003,97.663002,97.663002,12901
2019-11-19,97.714996,97.769997,97.635002,97.741997,97.741997,7188
2019-11-20,97.730003,97.930000,97.730003,97.814003,97.814003,10121
2019-11-21,97.775002,97.945000,97.620003,97.899002,97.899002,15469
2019-11-22,97.860001,98.214996,97.699997,98.176003,98.176003,11324
2019-11-24,null,null,null,null,null,null
2019-11-25,98.190002,98.294998,98.080002,98.237999,98.237999,8188
2019-11-26,98.250000,98.309998,98.144997,98.169998,98.169998,7744
2019-11-27,98.224998,98.370003,98.205002,98.288002,98.288002,10948
2019-11-29,null,null,null,null,null,null
2019-12-01,null,null,null,null,null,null
2019-12-02,98.209999,98.320000,97.750000,97.791000,97.791000,23023
2019-12-03,97.870003,97.879997,97.584999,97.681000,97.681000,12745
2019-12-04,97.669998,97.739998,97.355003,97.601997,97.601997,17807
2019-12-05,97.535004,97.555000,97.309998,97.371002,97.371002,10055
2019-12-06,97.379997,97.815002,97.199997,97.661003,97.661003,26388
2019-12-08,null,null,null,null,null,null
2019-12-09,97.665001,97.699997,97.525002,97.609001,97.609001,21769
2019-12-10,97.620003,97.629997,97.370003,97.385002,97.385002,13490
2019-12-11,97.485001,97.574997,97.014999,97.056000,97.056000,24334
2019-12-12,97.070000,97.519997,97.029999,97.384003,97.384003,22812
2019-12-13,96.834999,97.230003,96.714996,97.170998,97.170998,9003
2019-12-15,null,null,null,null,null,null
2019-12-16,97.150002,97.150002,96.930000,96.964996,96.964996,12419
2019-12-17,96.705002,96.864998,96.584999,96.777000,96.777000,13271
2019-12-18,96.790001,97.044998,96.779999,96.962997,96.962997,9891
2019-12-19,96.974998,97.065002,96.805000,96.955002,96.955002,10317
2019-12-20,96.995003,97.349998,96.974998,97.274002,97.274002,11728
2019-12-22,null,null,null,null,null,null
2019-12-23,97.294998,97.404999,97.169998,97.235001,97.235001,6525
2019-12-24,null,null,null,null,null,null
2019-12-26,97.254997,97.294998,97.074997,97.114998,97.114998,4488
2019-12-27,97.144997,97.160004,96.535004,96.545998,96.545998,14109
2019-12-29,null,null,null,null,null,null
2019-12-30,96.595001,96.629997,96.254997,96.406998,96.406998,12042
2019-12-31,96.415001,96.415001,96.019997,96.057999,96.057999,0
2020-01-02,96.139999,96.559998,96.099998,96.525002,96.525002,17442
2020-01-03,96.440002,96.794998,96.394997,96.521004,96.521004,12636
2020-01-05,null,null,null,null,null,null
2020-01-06,96.565002,96.584999,96.230003,96.349998,96.349998,10956
2020-01-07,96.370003,96.794998,96.309998,96.702003,96.702003,11605
2020-01-08,96.559998,97.040001,96.525002,96.996002,96.996002,13725
2020-01-09,96.985001,97.275002,96.955002,97.162003,97.162003,11371
2020-01-10,97.144997,97.300003,97.004997,97.078003,97.078003,10771
2020-01-12,null,null,null,null,null,null
2020-01-13,97.099998,97.245003,97.019997,97.059998,97.059998,8531
2020-01-14,97.089996,97.305000,97.044998,97.094002,97.094002,8810
2020-01-15,97.095001,97.180000,96.885002,96.959999,96.959999,10975
2020-01-16,96.934998,97.114998,96.815002,97.061996,97.061996,11834
2020-01-17,97.070000,97.410004,97.010002,97.359001,97.359001,12417
2020-01-19,null,null,null,null,null,null
2020-01-21,97.385002,97.419998,97.150002,97.293999,97.293999,11007
2020-01-22,97.379997,97.459999,97.150002,97.294998,97.294998,12487
2020-01-23,97.305000,97.589996,97.184998,97.484001,97.484001,18074
2020-01-24,97.489998,97.739998,97.449997,97.650002,97.650002,16245
2020-01-26,null,null,null,null,null,null
2020-01-27,97.639999,97.800003,97.589996,97.766998,97.766998,17918
2020-01-28,97.745003,97.974998,97.714996,97.834999,97.834999,10150
2020-01-29,97.779999,98.004997,97.760002,97.819000,97.819000,10092
2020-01-30,97.860001,97.910004,97.620003,97.706001,97.706001,15514
2020-01-31,97.684998,97.790001,97.165001,97.212997,97.212997,19448
2020-02-02,null,null,null,null,null,null
2020-02-03,97.245003,97.754997,97.230003,97.625000,97.625000,18794
2020-02-04,97.644997,97.855003,97.635002,97.808998,97.808998,11601
2020-02-05,97.800003,98.180000,97.760002,98.157997,98.157997,18141
2020-02-06,98.180000,98.445000,98.074997,98.380997,98.380997,14236
2020-02-07,98.334999,98.599998,98.300003,98.570999,98.570999,13512
2020-02-09,null,null,null,null,null,null
2020-02-10,98.570000,98.769997,98.489998,98.713997,98.713997,11198
2020-02-11,98.750000,98.855003,98.584999,98.594002,98.594002,14347
2020-02-12,98.665001,98.925003,98.580002,98.921997,98.921997,14974
2020-02-13,98.894997,99.010002,98.745003,98.958000,98.958000,12787
2020-02-14,98.995003,99.044998,98.875000,99.002998,99.002998,16176
2020-02-16,null,null,null,null,null,null
2020-02-18,99.099998,99.375000,99.029999,99.333000,99.333000,13756
2020-02-19,99.315002,99.620003,99.275002,99.597000,99.597000,13998
2020-02-20,99.470001,99.815002,99.445000,99.776001,99.776001,18070
2020-02-21,99.764999,99.790001,99.139999,99.188004,99.188004,23262
2020-02-23,null,null,null,null,null,null
2020-02-24,99.379997,99.570000,99.029999,99.283997,99.283997,23266
2020-02-25,99.260002,99.320000,98.809998,98.901001,98.901001,22335
2020-02-26,98.989998,99.199997,98.849998,98.938004,98.938004,18097
2020-02-27,98.964996,98.995003,98.294998,98.460999,98.460999,28474
2020-02-28,98.389999,98.614998,97.910004,98.081001,98.081001,41689
2020-03-01,null,null,null,null,null,null
2020-03-02,97.985001,98.044998,97.135002,97.319000,97.319000,45678
2020-03-03,97.519997,97.654999,96.875000,97.122002,97.122002,51417
2020-03-04,97.144997,97.565002,97.070000,97.306999,97.306999,22197
2020-03-05,97.345001,97.410004,96.489998,96.790001,96.790001,24401
2020-03-06,96.644997,96.654999,95.684998,95.933998,95.933998,42506
2020-03-08,null,null,null,null,null,null
2020-03-09,95.720001,95.779999,94.610001,94.870003,94.870003,102134
2020-03-10,95.375000,96.580002,95.180000,96.389000,96.389000,64639
2020-03-11,96.285004,96.610001,95.900002,96.491997,96.491997,37225
2020-03-12,96.620003,98.334999,96.055000,97.463997,97.463997,44986
2020-03-13,97.495003,98.845001,97.334999,98.764000,98.764000,17197
2020-03-15,null,null,null,null,null,null
2020-03-16,97.985001,98.470001,97.555000,98.239998,98.239998,27312
2020-03-17,98.224998,100.074997,98.105003,99.804001,99.804001,26897
2020-03-18,99.695000,102.040001,99.385002,101.542999,101.542999,26162
2020-03-19,101.129997,103.699997,101.044998,103.605003,103.605003,34697
2020-03-20,103.779999,103.824997,101.904999,103.501999,103.501999,23159
2020-03-22,null,null,null,null,null,null
2020-03-23,103.150002,103.959999,102.300003,103.239998,103.239998,21526
2020-03-24,102.830002,102.915001,101.555000,102.247002,102.247002,20689
2020-03-25,101.864998,102.110001,100.834999,100.997002,100.997002,13894
2020-03-26,100.970001,101.080002,99.364998,99.453003,99.453003,15001
2020-03-27,99.430000,100.019997,98.345001,98.537003,98.537003,15805
2020-03-29,null,null,null,null,null,null
2020-03-30,98.430000,99.445000,98.394997,99.280998,99.280998,11212
2020-03-31,99.285004,100.125000,98.875000,99.092003,99.092003,18579
2020-04-01,99.025002,99.915001,98.955002,99.752998,99.752998,12125
2020-04-02,99.625000,100.500000,99.445000,100.271004,100.271004,12720
2020-04-03,100.305000,100.964996,100.239998,100.677002,100.677002,10324
2020-04-05,null,null,null,null,null,null
2020-04-06,100.864998,101.029999,100.535004,100.754997,100.754997,11184
2020-04-07,100.830002,100.830002,99.714996,99.914001,99.914001,15561
2020-04-08,99.980003,100.510002,99.949997,100.169998,100.169998,11099
2020-04-09,100.199997,100.345001,99.309998,99.503998,99.503998,16145
2020-04-12,null,null,null,null,null,null
2020-04-13,99.495003,99.639999,99.110001,99.335999,99.335999,9026
2020-04-14,99.379997,99.434998,98.815002,98.885002,98.885002,11125
2020-04-15,98.820000,100.059998,98.820000,99.486000,99.486000,15571
2020-04-16,99.669998,100.389999,99.639999,100.099998,100.099998,13514
2020-04-17,99.970001,100.355003,99.660004,99.835999,99.835999,12797
2020-04-19,null,null,null,null,null,null
2020-04-20,99.769997,100.184998,99.750000,100.057999,100.057999,13170
2020-04-21,100.055000,100.629997,100.029999,100.374001,100.374001,16307
2020-04-22,100.330002,100.625000,99.989998,100.528000,100.528000,11260
2020-04-23,100.595001,100.849998,100.120003,100.535004,100.535004,22225
2020-04-24,100.614998,100.974998,100.250000,100.433998,100.433998,11909
2020-04-26,null,null,null,null,null,null
2020-04-27,100.269997,100.370003,99.839996,100.097000,100.097000,11464
2020-04-28,100.154999,100.294998,99.485001,99.933998,99.933998,13656
2020-04-29,99.934998,99.955002,99.514999,99.643997,99.643997,10391
2020-04-30,99.550003,99.800003,98.830002,99.028000,99.028000,26659
2020-05-01,99.129997,99.224998,98.764999,99.099998,99.099998,12234
2020-05-03,null,null,null,null,null,null
2020-05-04,99.099998,99.654999,99.089996,99.567001,99.567001,14588
2020-05-05,99.580002,100.070000,99.375000,99.762001,99.762001,12347
2020-05-06,99.839996,100.264999,99.800003,100.136002,100.136002,8857
2020-05-07,100.264999,100.455002,99.824997,99.905998,99.905998,13984
2020-05-08,99.839996,99.970001,99.459999,99.768997,99.768997,11060
2020-05-10,null,null,null,null,null,null
2020-05-11,99.860001,100.349998,99.690002,100.269997,100.269997,14197
2020-05-12,100.269997,100.510002,99.684998,99.956001,99.956001,12075
2020-05-13,100.055000,100.324997,99.584999,100.291000,100.291000,14300
2020-05-14,100.245003,100.605003,100.199997,100.507004,100.507004,13873
2020-05-15,100.305000,100.514999,100.095001,100.433998,100.433998,12714
2020-05-17,null,null,null,null,null,null
2020-05-18,100.434998,100.514999,99.595001,99.681000,99.681000,17630
2020-05-19,99.635002,99.754997,99.245003,99.365997,99.365997,18179
2020-05-20,99.559998,99.570000,99.004997,99.135002,99.135002,13167
2020-05-21,99.180000,99.540001,99.029999,99.403000,99.403000,11523
2020-05-22,99.445000,99.900002,99.400002,99.888000,99.888000,13882
2020-05-24,null,null,null,null,null,null
2020-05-26,99.760002,99.785004,98.894997,98.905998,98.905998,18167
2020-05-27,99.010002,99.360001,98.714996,99.057999,99.057999,20947
2020-05-28,98.930000,99.095001,98.334999,98.372002,98.372002,25980
2020-05-29,98.470001,98.550003,97.934998,98.341003,98.341003,21708
2020-05-31,null,null,null,null,null,null
2020-06-01,98.264999,98.334999,97.769997,97.820000,97.820000,15022
2020-06-02,97.860001,97.900002,97.419998,97.658997,97.658997,15324
2020-06-03,97.570000,97.614998,97.154999,97.259003,97.259003,25238
2020-06-04,97.320000,97.635002,96.559998,96.656998,96.656998,30706
2020-06-05,96.764999,97.050003,96.430000,96.921997,96.921997,23985
2020-06-07,null,null,null,null,null,null
2020-06-08,96.934998,97.065002,96.580002,96.608002,96.608002,19422
2020-06-09,96.635002,97.065002,96.214996,96.320999,96.320999,19691
2020-06-10,96.445000,96.464996,95.705002,95.949997,95.949997,29442
2020-06-11,96.144997,96.820000,95.945000,96.738998,96.738998,16968
2020-06-12,96.834999,97.455002,96.504997,97.305000,97.305000,7389
2020-06-14,null,null,null,null,null,null
2020-06-15,97.169998,97.385002,97.035004,96.977997,96.977997,18517
2020-06-16,96.489998,97.239998,96.385002,96.932999,96.932999,21707
2020-06-17,96.949997,97.349998,96.764999,97.143997,97.143997,15424
2020-06-18,97.080002,97.555000,96.930000,97.400002,97.400002,13312
2020-06-19,97.400002,97.699997,97.114998,97.577003,97.577003,18095
2020-06-21,null,null,null,null,null,null
2020-06-22,97.629997,97.699997,96.940002,96.985001,96.985001,15164
2020-06-23,96.839996,97.214996,96.320000,96.608002,96.608002,21212
2020-06-24,96.605003,97.205002,96.500000,97.128998,97.128998,18299
2020-06-25,97.209999,97.584999,97.135002,97.388000,97.388000,16119
2020-06-26,97.334999,97.665001,97.235001,97.403999,97.403999,10764
2020-06-28,null,null,null,null,null,null
2020-06-29,97.474998,97.610001,97.084999,97.500999,97.500999,13588
2020-06-30,97.389999,97.809998,97.184998,97.348999,97.348999,18344
2020-07-01,97.375000,97.614998,96.985001,97.154999,97.154999,16047
2020-07-02,97.139999,97.334999,96.790001,97.301003,97.301003,17418
2020-07-05,null,null,null,null,null,null
2020-07-06,97.190002,97.190002,96.500000,96.681999,96.681999,20094
2020-07-07,96.699997,97.105003,96.555000,96.838997,96.838997,16285
2020-07-08,96.910004,97.004997,96.345001,96.367996,96.367996,18909
2020-07-09,96.415001,96.779999,96.180000,96.672997,96.672997,21922
2020-07-10,96.745003,96.959999,96.394997,96.613998,96.613998,16727
2020-07-12,null,null,null,null,null,null
2020-07-13,96.584999,96.639999,96.205002,96.406998,96.406998,18709
2020-07-14,96.519997,96.669998,96.125000,96.207001,96.207001,12966
2020-07-15,96.120003,96.214996,95.720001,96.039001,96.039001,14528
2020-07-16,95.974998,96.379997,95.845001,96.319000,96.319000,18268
2020-07-17,96.260002,96.294998,95.845001,95.889000,95.889000,11602
2020-07-19,null,null,null,null,null,null
2020-07-20,96.000000,96.144997,95.675003,95.772003,95.772003,18204
2020-07-21,95.699997,95.870003,94.980003,95.059998,95.059998,24675
2020-07-22,95.089996,95.375000,94.775002,94.930000,94.930000,17679
2020-07-23,94.955002,95.150002,94.540001,94.649002,94.649002,17883
2020-07-24,94.750000,94.779999,94.099998,94.379997,94.379997,18247
2020-07-26,null,null,null,null,null,null
2020-07-27,94.345001,94.375000,93.419998,93.614998,93.614998,23555
2020-07-28,93.489998,93.964996,93.449997,93.647003,93.647003,23582
2020-07-29,93.709999,93.769997,93.120003,93.431999,93.431999,24754
2020-07-30,93.305000,93.639999,92.889999,93.009003,93.009003,26945
2020-07-31,92.775002,93.525002,92.510002,93.320999,93.320999,28572
2020-08-02,null,null,null,null,null,null
2020-08-03,93.389999,93.980003,93.294998,93.507004,93.507004,24987
2020-08-04,93.504997,93.815002,93.214996,93.377998,93.377998,18004
2020-08-05,93.144997,93.235001,92.535004,92.849998,92.849998,20130
2020-08-06,92.779999,93.084999,92.474998,92.767998,92.767998,24332
2020-08-07,92.785004,93.625000,92.739998,93.412003,93.412003,25839
2020-08-09,null,null,null,null,null,null
2020-08-10,93.415001,93.684998,93.275002,93.569000,93.569000,15751
2020-08-11,93.595001,93.735001,93.139999,93.599998,93.599998,23497
2020-08-12,93.654999,93.894997,93.209999,93.407997,93.407997,20587
2020-08-13,93.364998,93.389999,92.904999,93.317001,93.317001,19290
2020-08-14,93.245003,93.410004,92.995003,93.084999,93.084999,15380
2020-08-16,null,null,null,null,null,null
2020-08-17,93.035004,93.114998,92.750000,92.847000,92.847000,12464
2020-08-18,92.820000,92.820000,92.110001,92.259003,92.259003,21709
2020-08-19,92.209999,93.065002,92.144997,92.879997,92.879997,21584
2020-08-20,92.974998,93.245003,92.709999,92.778000,92.778000,19706
2020-08-21,92.690002,93.480003,92.565002,93.239998,93.239998,25532
2020-08-23,null,null,null,null,null,null
2020-08-24,93.214996,93.339996,92.830002,93.289001,93.289001,16197
2020-08-25,93.269997,93.349998,92.959999,93.018997,93.018997,16287
2020-08-26,93.019997,93.375000,92.834999,92.996002,92.996002,18757
2020-08-27,92.834999,93.349998,92.385002,92.990997,92.990997,46978
2020-08-28,93.029999,93.099998,92.180000,92.378998,92.378998,35365
2020-08-30,null,null,null,null,null,null
2020-08-31,92.300003,92.489998,91.989998,92.130997,92.130997,29089
2020-09-01,92.169998,92.400002,91.724998,92.336998,92.336998,33197
2020-09-02,92.264999,92.875000,92.235001,92.834000,92.834000,24027
2020-09-03,92.705002,93.084999,92.684998,92.733002,92.733002,20735
2020-09-04,92.824997,93.245003,92.665001,92.719002,92.719002,25875
2020-09-06,null,null,null,null,null,null
2020-09-08,93.050003,93.519997,93.000000,93.441002,93.441002,30042
2020-09-09,93.535004,93.665001,93.125000,93.258003,93.258003,24803
2020-09-10,93.269997,93.449997,92.699997,93.331001,93.331001,21152
2020-09-11,93.345001,93.375000,93.110001,93.320000,93.320000,11399
2020-09-13,null,null,null,null,null,null
2020-09-14,93.250000,93.300003,92.910004,92.912003,92.912003,24009
2020-09-15,93.070000,93.184998,92.790001,93.084999,93.084999,18636
2020-09-16,93.129997,93.300003,92.800003,93.231003,93.231003,35510
2020-09-17,93.190002,93.629997,92.875000,92.969002,92.969002,31138
2020-09-18,92.894997,93.044998,92.769997,92.952003,92.952003,15652
2020-09-20,null,null,null,null,null,null
2020-09-21,93.004997,93.815002,92.754997,93.683998,93.683998,32237
2020-09-22,93.584999,94.120003,93.500000,94.017998,94.017998,23402
2020-09-23,94.029999,94.495003,93.964996,94.443001,94.443001,30722
2020-09-24,94.440002,94.654999,94.224998,94.393997,94.393997,23950
2020-09-25,94.345001,94.794998,94.224998,94.681999,94.681999,18880
2020-09-27,null,null,null,null,null,null
2020-09-28,94.629997,94.669998,94.175003,94.302002,94.302002,20236
2020-09-29,94.205002,94.349998,93.860001,93.927002,93.927002,17392
2020-09-30,93.900002,94.250000,93.699997,93.927002,93.927002,20007
2020-10-01,93.864998,93.980003,93.565002,93.762001,93.762001,24773
2020-10-02,93.800003,94.089996,93.735001,93.908997,93.908997,21820
2020-10-04,null,null,null,null,null,null
2020-10-05,93.915001,93.955002,93.415001,93.544998,93.544998,17459
2020-10-06,93.455002,93.915001,93.375000,93.744003,93.744003,26656
2020-10-07,93.889999,93.974998,93.605003,93.678001,93.678001,20276
2020-10-08,93.669998,93.820000,93.525002,93.648003,93.648003,14787
2020-10-09,93.574997,93.620003,93.000000,93.065002,93.065002,14787
2020-10-11,null,null,null,null,null,null
2020-10-12,93.110001,93.269997,93.025002,93.103996,93.103996,17459
2020-10-13,93.074997,93.605003,93.044998,93.536003,93.536003,28342
2020-10-14,93.540001,93.680000,93.239998,93.365997,93.365997,24149
2020-10-15,93.434998,93.925003,93.364998,93.863998,93.863998,17903
2020-10-16,93.815002,93.885002,93.519997,93.679001,93.679001,17903
2020-10-18,null,null,null,null,null,null
2020-10-19,93.720001,93.775002,93.195000,93.429001,93.429001,21623
2020-10-20,93.415001,93.504997,92.974998,93.051003,93.051003,22350
2020-10-21,93.035004,93.059998,92.459999,92.598999,92.598999,24271
2020-10-22,92.724998,92.989998,92.610001,92.963997,92.963997,12272
2020-10-23,92.970001,93.129997,92.644997,92.764999,92.764999,12272
2020-10-25,null,null,null,null,null,null
2020-10-26,92.750000,93.110001,92.730003,93.043999,93.043999,14722
2020-10-27,93.059998,93.129997,92.775002,92.927002,92.927002,13970
2020-10-28,93.110001,93.660004,93.040001,93.408997,93.408997,25860
2020-10-29,93.470001,94.139999,93.355003,93.976997,93.976997,26344
2020-10-30,93.925003,94.105003,93.660004,94.042000,94.042000,26344
2020-11-01,null,null,null,null,null,null
2020-11-02,94.095001,94.315002,93.989998,94.144997,94.144997,14746
2020-11-03,94.035004,94.059998,93.294998,93.559998,93.559998,18238
2020-11-04,93.660004,94.330002,93.245003,93.411003,93.411003,36544
2020-11-05,93.400002,93.540001,92.470001,92.515999,92.515999,35450
2020-11-06,92.739998,92.824997,92.165001,92.224998,92.224998,35450
2020-11-08,null,null,null,null,null,null
2020-11-09,92.230003,92.970001,92.120003,92.714996,92.714996,45985
2020-11-10,92.809998,92.964996,92.584999,92.736000,92.736000,22874
2020-11-11,92.730003,93.190002,92.595001,93.024002,93.024002,23547
2020-11-12,92.970001,93.125000,92.754997,92.956001,92.956001,23307
2020-11-13,92.959999,93.004997,92.699997,92.750000,92.750000,23307
2020-11-15,null,null,null,null,null,null
2020-11-16,92.714996,92.849998,92.434998,92.629997,92.629997,29487
2020-11-17,92.485001,92.605003,92.250000,92.398003,92.398003,17590
2020-11-18,92.440002,92.510002,92.195000,92.310997,92.310997,14660
2020-11-19,92.504997,92.720001,92.224998,92.283997,92.283997,20049
2020-11-20,92.330002,92.425003,92.184998,92.394997,92.394997,20049
2020-11-22,null,null,null,null,null,null
2020-11-23,92.345001,92.794998,92.000000,92.494003,92.494003,35608
2020-11-24,92.510002,92.555000,92.105003,92.220001,92.220001,23193
2020-11-25,92.129997,92.254997,91.904999,91.966003,91.966003,22732
2020-11-27,null,null,null,null,null,null
2020-11-29,null,null,null,null,null,null
2020-11-30,91.730003,92.040001,91.489998,91.858002,91.858002,31584
2020-12-01,91.900002,91.915001,91.139999,91.296997,91.296997,29578
2020-12-02,91.190002,91.495003,90.980003,91.114998,91.114998,25497
2020-12-03,91.070000,91.095001,90.504997,90.718002,90.718002,22118
2020-12-04,90.650002,90.870003,90.470001,90.694000,90.694000,22118
2020-12-06,null,null,null,null,null,null
2020-12-07,90.794998,91.239998,90.610001,90.789001,90.789001,35138
2020-12-08,90.915001,91.019997,90.745003,90.968002,90.968002,23119
2020-12-09,90.904999,91.205002,90.690002,91.083000,91.083000,26091
2020-12-10,91.065002,91.154999,90.654999,90.820000,90.820000,20892
2020-12-11,90.750000,91.050003,90.629997,90.970001,90.970001,20892
2020-12-13,null,null,null,null,null,null
2020-12-14,90.779999,90.900002,90.455002,90.731003,90.731003,23425
2020-12-15,90.595001,90.779999,90.345001,90.408997,90.408997,22407
2020-12-16,90.434998,90.635002,90.044998,90.359001,90.359001,28284
2020-12-17,90.165001,90.180000,89.639999,89.740997,89.740997,29477
2020-12-18,89.800003,90.055000,89.754997,89.953003,89.953003,29477
2020-12-20,null,null,null,null,null,null
2020-12-21,90.044998,90.949997,89.925003,89.948997,89.948997,39253
